NumberID,Smile,Class
3395,c1ccc2c(NCCCCCCCN3CCOCC3)c3c(nc2c1)CCCC3,active
3396,COc1cc2cc(-c3ccc(CN(C)Cc4ccccc4)cc3)c(=O)oc2cc1OC,active
3397,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)O/C(=C\c2cc(Cl)cc(Cl)c2)C3=O)c1,active
3398,CCN(CC)Cc1ccc(NC(=O)c2ccccc2)c(C(=O)C(=O)N(CC)CC)c1,active
3399,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2[C@H]1c1ccc(OC)cc1)CCCC3,active
3400,COc1ccc(CN2CCC(CCN3C(=O)c4ccc([N+](=O)[O-])cc4C3=O)CC2)cc1,active
3401,c1ccc(CN2CCC(CCN=c3[nH]nc(-c4ccccc4)c4ccccc34)CC2)cc1,active
3402,COc1ccc2[nH]cc(CCNC(=O)CCc3cc[n+](Cc4cccc(F)c4)cc3)c2c1.[Br-],active
3403,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cc2cccnc2s1,active
3404,FC(F)(F)c1ccc(/C=N/C2CCN(Cc3ccccc3)CC2)cc1,active
3405,CC(C)=NNc1cc(NCCSCc2ccc(CN(C)C)o2)c([N+](=O)[O-])cc1[N+](=O)[O-],active
3406,CCN(CCCCCCOc1ccc2c(C)c(C)c(=O)oc2c1)Cc1ccccc1.Cl,active
3407,N#Cc1c(Cl)nc(NCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,active
3408,C[n+]1c(/C=C/c2ccc(Cl)cc2)ccc2ccccc21.[I-],active
3409,N#CC1=C(N)N(Cc2ccccc2)C(NCc2ccccc2)=C([N+](=O)[O-])C12c1ccccc1-c1nc3ccc([N+](=O)[O-])cc3nc12,active
3410,C[n+]1c(/C=C/c2cc3ccccc3[nH]2)cc(N2CCOCC2)c2ccccc21.[I-],active
3411,CN1CCC(CC2=Cc3ccccc3C2)CC1,active
3412,COc1cc2c(cc1OC)CC(CC1CCN(c3ccccc3)CC1)=C2,active
3413,Cc1ccc(/C=N/C2CCN(Cc3ccccc3)CC2)cc1,active
3414,Cl.O/N=C/C1=NCCN1Cc1ccccc1,active
3415,CN(C)Cc1ccc(CSCc2ccc(CN(C)C)o2)o1,active
3416,CCCN(CCC)CCCCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,active
3417,CN1C[C@@H](c2ccc(Cl)cc2Cl)[C@@]2(CN(C(=O)[C@@H]3CCN(C)[C@]34C(=O)Nc3ccccc34)C/C(=C\c3ccc(Cl)cc3Cl)C2=O)[C@@]12C(=O)Nc1ccccc12,active
3418,CCN(CC)CCOC(=O)/C=C/c1ccc2oc(C(=O)Nc3cccc(Cl)c3)cc(=O)c2c1,active
3419,CCc1ccc(N2C(=O)C3CN(C)C4(C(=O)c5ccccc5C4=O)C3C2=O)cc1,active
3420,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)O/C(=C\c2cc(Cl)cc(Cl)c2)C3=O)c1,active
3421,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],active
3422,CCCCCCCNc1c2c(nc3cc(F)ccc13)CCCC2,active
3423,CO[P@]1(=O)OC[C@H]2COC(=O)C2=C(C)O1,active
3424,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(OC)c(OC)c1)CCCC3,active
3425,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(OC)cc1)CCCC3,active
3426,CN(C)CCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,active
3427,C=CCN1CC[C@@]2(C)c3cc(OC(=O)NC)ccc3N(C)[C@@H]12,active
3428,CCCCCCCNc1c2c(nc3cc(F)ccc13)CCCC2,active
3429,CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)C1C2,active
3430,CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)[C@@H]1C2,active
3431,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(Cc2cccnc2)CC1,active
3432,COC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CC(C)(C)CC3,active
3433,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,active
3434,Nc1c2c(nc3ccccc13)CCCC2,active
3435,O=C(CCO[N+](=O)[O-])NCCCCNc1c2c(nc3ccccc13)CCCC2,active
3436,Cc1cccc(O)c1,active
3437,CCCCCCCNc1c2c(nc3cc(F)ccc13)CCCC2,active
3438,c1nnc(-c2cc3c(cn2)[nH]c2ncc(-c4ccc(CN5CCCCC5)cc4)cc23)o1,active
3439,COc1ccc2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[nH]c2c1,active
3440,COC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1)CSCC3,active
3441,O=C(/C=C/c1ccccc1)NCCC1CCN(Cc2ccccc2)CC1,active
3442,Nc1c2c(nc3ccccc13)CCCC2,active
3443,COc1cc2[se]n(-c3ccc(OCCN4CCCCC4)cc3)c(=O)c2cc1OC,active
3444,Cc1c(C)c2ccc(OCc3ccc(CN(C)Cc4ccccc4)cc3)cc2oc1=O.Cl,active
3445,CCN(CCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1OC,active
3446,CN1CCN(Cc2ccc(CNCCN3CCNC3=C(C#N)C#N)o2)CC1,active
3447,COc1cc(CCCOC(=O)Nc2ccccc2)cc2cc(-c3ccc4c(c3)OCO4)oc12,active
3448,COc1cc2c(cc1OC)C(Cc1ccc(OCCCCCCN3CCCC3C)cc1)NCC2,active
3449,CNC(=O)Oc1cccc(-c2cn3c(NC(C)=O)cccc3[n+]2C)c1.[I-],active
3450,CC1CCCC(C)N1Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,active
3451,O=C(CCCCC1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,active
3452,Cl.O/N=C/C1=NCCCN1Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,active
3453,COc1ccc(C(C#N)N2CCCCC2)cc1OC,active
3454,CCN(CCCCCCNC1=CC(=O)c2ccccc2C1=O)Cc1ccccc1OC,active
3455,O=C(CCCCC1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,active
3456,Cc1ccc2c(c1)c1c(n2CCc2ccc(C)nc2)CCN(C)C1,active
3457,CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[I-].[I-],active
3458,Oc1cccc2nc3c(O)cccc3nc12,active
3459,CN(C)c1ccc(/C=C2/CCC/C(=C\c3ccc(N(C)C)cc3[N+](=O)[O-])C2=O)c([N+](=O)[O-])c1,active
3460,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCCCCCCNc1c3c(nc4ccccc14)CCCC3)O2,active
3461,COc1ccccc1C1c2ccc3ccccc3c2Oc2nc3c(c(N)c21)CCCC3,active
3462,c1ccc(COc2ccc(CCOCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2)cc1,active
3463,Nc1c2c(nc3c1CCCO3)CCCC2,active
3464,c1ccc2c(c1)Cc1c-2nc2ccccc2c1NCCCCCCCNc1c2c(nc3ccccc13)-c1ccccc1C2,active
3465,Nc1c2c(nc3c1cc(-c1ccccc1)n3-c1ccccc1)CCCC2,active
3466,COc1cc(/C=C/C(=O)O)ccc1OCCCCCCN1CCCCC1,active
3467,COc1ccc(/C=C/C(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)cc1,active
3468,CCN(Cc1ccccc1)Cc1ccc(-c2cc3ccc(OCCNC(=O)/C=C/c4cc(F)cc(F)c4)cc3oc2=O)cc1,active
3469,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2[C@H]1c1ccc(OC)c(OC)c1)CCCC3,active
3470,CCN(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(CC)Cc1ccccc1C(F)(F)F)Cc1ccccc1C(F)(F)F,active
3471,Cc1ccc2c(c1)-c1nc3ccccc3c(N)c1C2,active
3472,C[C@H]1CCC[C@@H](C)N1S(=O)(=O)c1ccc(C(C)(C)C)cc1,active
3473,C#CCNC1CCc2cccc(OC(=O)N(C)CCC)c21.Cl,active
3474,Nc1c2c(nc3ccccc13)CCCC2,active
3475,COc1cccc(N(CCC2CCN(Cc3ccccc3)CC2)C(C)=O)c1,active
3476,COc1cc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,active
3477,O=C(NCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1c[nH]c2ccccc12,active
3478,C#CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,active
3479,COc1cc2c(cc1OC)C[N+](C)(CCCCCc1cccc(OC)[n+]1C)CC2.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,active
3480,CCCCCCCCCC(C)C1OCc2c[n+](C)c(C)c(OC(=O)N(C)C)c2CO1.[Br-],active
3481,CN(C)C(=O)Oc1cccc2c1C(N)CC2.Cl,active
3482,CN1CC[C@@]2(C)c3cc(OC(=O)NCc4ccccc4)ccc3N(C)C12,active
3483,COc1ccc(C(=O)c2ccc(CN(C)Cc3ccccc3)cc2)cc1OC,active
3484,CN(C)Cc1ccc(CSCCCCCCCCCSCc2ccc(CN(C)C)o2)o1,active
3485,CCCCCCCNc1c2c(nc3cc(OC)ccc13)CCCC2,active
3486,CCCCCCCNc1c2c(nc3cc(OC)ccc13)CCCC2,active
3487,CN1CC[C@@]2(C)c3cc(OC(=O)NCc4ccccc4)ccc3N(C)C12,active
3488,COc1ccc(C(=O)N2c3ccccc3[Se]c3ccccc32)cc1,active
3489,C=CCNCc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2[nH]1,active
3490,COc1cccc(C(=O)N2c3ccccc3Sc3ccc(Cl)cc32)c1,active
3491,COc1ccc2nc3c(c(N4CCCCCN(c5c6c(nc7ccc(OC)cc57)CCCC6)CCCCC4)c2c1)CCCC3,active
3492,O=C(COc1ccc(-c2ccccc2)cc1)N1CCC(N2CCCCC2)CC1,active
3493,O=C1N[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,active
3494,COc1ccc(NC(=S)NCCN(C)C)cc1Cl,active
3495,COc1cccc(C(F)(F)F)[n+]1C.F[B-](F)(F)F,active
3496,COc1cc2ccnc3c2c(c1OC)C(Br)OC3=O,active
3497,CCCCCCCCCCCCCCNc1c2c(nc3ccc(OC)cc13)CCCC2.Cl,active
3498,COc1cccc[n+]1C.F[B-](F)(F)F,active
3499,CCOC(=O)C1=C(Nc2ccc(Cl)cc2)C[C@@H](c2ccccc2)N(c2ccc(Cl)cc2)[C@@H]1c1ccccc1,active
3500,Cc1cccc(CN2CCC(CC(=O)NCCc3c[nH]c4ccccc34)CC2)c1,active
3501,CN(Cc1ccccc1)Cc1ccc(NC(=O)Cc2ccc(O)c(O)c2)cc1,active
3502,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,active
3503,Nc1c2c(nc3ccccc13)CCCC2,active
3504,CCCCCCCNc1c2c(nc3cc(OC)ccc13)CCCC2,active
3505,Nc1c2c(nc3cc(Cl)c(Cl)cc13)CCCC2,active
3506,COc1cccc(/C=C/C(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)c1,active
3507,COC(=O)C(CC1=C(c2ccc(Cl)cc2)CC(C)(C)ON1C(C)=O)C(=O)OC,active
3508,CN(C)CCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,active
3509,Nc1c2c(nc3ccccc13)CCCC2,active
3510,Nc1c2c(nc3ccccc13)CCCC2,active
3511,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,active
3512,c1ccc2oc(CNCCCCCCNc3c4c(nc5ccccc35)CCC4)cc2c1,active
3513,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,active
3514,CCCCCN1CCc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc21,active
3515,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,active
3516,CN(C)CCCCCCCCNc1c2c(nc3ccccc13)CCCC2,active
3517,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active
3518,CN1CCN(Cc2ccc3c(c2)C(=O)C(=O)N3C(=O)c2ccccc2)CC1,active
3519,Nc1c2c(nc3cc(Cl)c(Cl)cc13)CCCC2,active
3520,CN(C)Cc1ccc(CSCCNc2nnccc2[N+](=O)[O-])o1,active
3521,CN(C)Cc1ccc(CSCCCCCCCCSCc2ccc(CN(C)C)o2)o1,active
3522,COc1c(F)c[n+](CCCCCOc2ccc3c(C)cc(=O)oc3c2)cc1F.O=S(=O)([O-])C(F)(F)F,active
3523,Cl.Cl.c1ccc(CN2CCC(CCSc3ccc(-c4ccccc4)nn3)CC2)cc1,active
3524,COc1ccc2nc3c(c(NCCCCCNC(=S)NC45CC6CC(CC(C6)C4)C5)c2c1)CCCC3,active
3525,Nc1c2c(nc3cc(Cl)c(Cl)cc13)CCCC2,active
3526,Cc1cc(=O)oc2cc(OCCSC(=S)N3CCCCC3)ccc12,active
3527,COc1ccccc1CN(C)Cc1ccc(C(=O)NCCc2c[nH]c3ccccc23)cc1,active
3528,c1ccc(C2=NNC(NCN3CCCCC3)=NC2)cc1,active
3529,Cl.c1ccc(-c2ccc(NCCCCCN3CCc4ccccc4C3)nn2)cc1,active
3530,COc1ccc2c(c1)CCc1c-2nc2ccccc2c1N,active
3531,C#CCNC1CCc2ccc(OC(=O)N(C)CC)cc21.Cl,active
3532,O=C1/C(=C/c2ccc(OCCCN3CCN(Cc4ccccc4)CC3)cc2)COc2ccccc21,active
3533,COc1ccccc1/C=C1\CN(C(=O)[C@@H]2CCN(C)[C@]23C(=O)Nc2ccccc23)C[C@]2(C1=O)[C@H](c1ccccc1OC)CN(C)[C@]21C(=O)Nc2ccccc21,active
3534,Nc1c2c(nc3ccccc13)C(O)CCC2,active
3535,CN1CCN(c2cccc(-c3cnc4[nH]c5cnc(C#N)cc5c4c3)c2)CC1,active
3536,Nc1c2c(nc3cc(Cl)c(Cl)cc13)CCCC2,active
3537,CC1=CC2Cc3nc4oc(C)c(C)c4c(N)c3C(C1)C2,active
3538,O=[N+]([O-])c1ccc2c(NCc3ccccc3)c3c(nc2c1)CCCC3,active
3539,CCN1CCN(c2ccc(C3CC(c4ccc(OC)c(OC)c4)=NN3C(C)=O)cc2)CC1,active
3540,O=C(NCCCCCc1ccccc1)Oc1ccc(-n2cc(COc3ccc4ccc(=O)oc4c3)nn2)cc1,active
3541,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active
3542,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active
3543,O=C(NCCCCCCCNc1c2c(nc3ccccc13)CCC2)c1cc2ccccc2o1,active
3544,CCN(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(CC)Cc1ccccc1)Cc1ccccc1,active
3545,COc1c(F)c[n+](CCCCCOc2ccc3c(C)cc(=O)oc3c2)cc1F.O=S(=O)([O-])C(F)(F)F,active
3546,CC1CCN(CC2Cc3ccccc3C2=O)CC1,active
3547,Cc1ccc2oc(-c3ccc(OCCCCCCN4CCCCCC4)cc3)cc(=O)c2c1,active
3548,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(OCCCO[N+](=O)[O-])c4)CC3)cc2oc1=O,active
3549,O=[N+]([O-])c1ccc2c(NCc3ccccc3)c3c(nc2c1)CCCC3,active
3550,O=[N+]([O-])c1ccc2c(Nc3ccccc3)c3c(nc2c1)CCCC3,active
3551,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCN1CCCCC1,active
3552,Oc1ccc(/C=N/C2CCN(Cc3ccccc3)CC2)cc1,active
3553,CN(C)Cc1ccc(CSCCNC(=O)NCCSCc2ccc(CN(C)C)o2)o1,active
3554,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,active
3555,CCN(CC)Cc1cc(N)ccc1O.Cl.Cl,active
3556,Nc1c2c(nc3ccccc13)CCCC2,active
3557,Nc1c2c(nc3ccccc13)CCCC2,active
3558,N#CC1=C(N)N2CCNC2=C([N+](=O)[O-])C12C(=O)Nc1ccccc12,active
3559,COc1cc([C@H]2Oc3cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c3C(=O)[C@@H]2O)ccc1O,active
3560,CC(C)=CC(=O)N[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)C([C@H](C)N(C)C)=CC[C@H]4[C@@H]3CC[C@H]2[C@H]1O,active
3561,CCNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCO[C@H]1O2,active
3562,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3C(F)(F)F)CC1)C2,active
3563,COc1cc2c(cc1OC)C(=O)/C(=C/C1CCN(Cc3cc(N=[N+]=[N-])c4ccccc4n3)CC1)C2,active
3564,C=C[C@@H]1[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,active
3565,COc1cc(C)cc(OC)c1OC,active
3566,CO[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC=C([C@H](C)N(C)C=O)[C@@]4(C)CC[C@@H]32)C1,active
3567,CC1(C)CC(=O)C2=C(C1)Oc1nc3c(c(N)c1[C@H]2c1ccccc1)CCCC3,active
3568,COc1cc2c(cc1OC)C[N+](C)(CCCCCCCc1cccc(OC)[n+]1C)CC2.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F,active
3569,COc1cc2cc(-c3ccc(CN(CCO)Cc4ccccc4)cc3)c(=O)oc2cc1OC,active
3570,COc1ccc(/C=C2/S/C(=N/c3ccc4oc(=O)ccc4c3)NC2=O)cc1,active
3571,COc1ccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc1,active
3572,COc1ccc(C)cc1OC,active
3573,Cc1ccc(C)cc1,active
3574,Cc1ccccc1F,active
3575,COc1cc(C)cc(OC)c1OC,active
3576,COc1ccc(C)cc1,active
3577,Cc1cccc(F)c1,active
3578,Cc1ccc(F)cc1,active
3579,C#CCNCc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2[nH]1,active
3580,COc1cccc(CC2CCN(CCCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,active
3581,Cc1ccccc1,active
3582,Cc1cccc(C)c1,active
3583,CCN1CCN(C2CCN(C(=O)COc3ccc4c(c3)CCC4=O)CC2)CC1,active
3584,COc1cccc(C)c1,active
3585,Cc1cccc(O)c1,active
3586,Cc1ccc(N)cc1,active
3587,Cc1ccccc1C,active
3588,Cc1ccc([N+](=O)[O-])cc1,active
3589,O=C1c2ccccc2C(=O)N1Cc1cn(CC2CCN(Cc3ccccc3)CC2)nn1,active
3590,Cc1ccc(O)cc1,active
3591,Cc1cccc([N+](=O)[O-])c1,active
3592,CC(C)OC[n+]1ccn(C)c1/C=N/O.[Cl-],active
3593,COc1ccc(Cn2cc(C(=O)NCCCCNc3c4c(nc5ccccc35)CCCC4)c(=O)c3ccccc32)cc1,active
3594,COc1cc2c(cc1OC)C(=O)C(Cc1cn(CC3CCN(Cc4ccccc4)CC3)nn1)C2,active
3595,c1cncc(-c2cc3c(cn2)[nH]c2ncc(-c4ccc(CN5CCCCC5)cc4)cc23)c1,active
3596,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active
3597,CN1C[C@@H](c2cccc3ccccc23)[C@@]2(CN(C(=O)[C@@H]3CCN(C)[C@]34C(=O)Nc3ccccc34)C/C(=C\c3cccc4ccccc34)C2=O)[C@@]12C(=O)Nc1ccccc12,active
3598,CCN(Cc1ccccc1)Cc1ccc(/C=C2\Cc3ccc(OC)cc3C2=O)cc1,active
3599,Cc1ccc(CN2CCC(CC(=O)NCCc3c[nH]c4ccccc34)CC2)cc1,active
3600,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)CC/C(=C\c2cc(OC)c(OC)c(OC)c2)C3=O)c1,active
3601,O=C(O)C(F)(F)F.O=C1C=C2S[C@H]3C[C@]2(C=C1Br)C1=C(N3)C(=O)c2[nH]cc3c2C1=NCC3,active
3602,Cc1ccc(C2CC(c3cccc(O)c3)=Nc3ccccc3S2)cc1,active
3603,c1ncc(-c2cc3c(cn2)[nH]c2ncc(-c4ccc(CN5CCCCC5)cc4)cc23)s1,active
3604,O=C1c2ccccc2C(=O)N1CCCCCCCCNCc1ccccc1,active
3605,COc1ccc2c(ccc[n+]2C)c1.[I-],active
3606,CCOC(=O)C1=C(Nc2ccc(OC)cc2)C[C@@H](c2ccc(C)cc2)N(c2ccc(OC)cc2)[C@@H]1c1ccc(C)cc1,active
3607,Cc1cc(-c2c3ccccc3[n+](C)c3ccccc23)cc(C)c1O.F[B-](F)(F)F,active
3608,CCN(CC)CCCCCCOc1ccc(CC2NCCc3cc(OC)c(OC)cc32)cc1,active
3609,CCOC(=O)CC[C@H](NC(=O)OCc1ccccc1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,active
3610,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active
3611,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,active
3612,CC(C)(C)c1cccc(C(=O)C(F)(F)F)c1,active
3613,CC(C)(C)c1cc[n+](CCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1.[Br-].[Br-],active
3614,[Br-].[Br-].c1ccc2c[n+](CCCCCCCC[n+]3ccc4ccccc4c3)ccc2c1,active
3615,[Br-].[Br-].c1cc[n+](CCCCCCCCCC[n+]2cccc3ccccc32)cc1,active
3616,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,active
3617,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active
3618,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,active
3619,c1ccc2c(NCCSSCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,active
3620,c1ccc2c(NCCSSCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,active
3621,c1ccc2c(NCCSSCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,active
3622,COc1cc(C(=O)NCCCCCCCCC(=O)NNc2c3c(cc4ccccc24)CCCC3)cc(OC)c1OC,active
3623,COc1cc2c(cc1OC)CC(CC1CCN(CCNc3c4c(nc5ccccc35)CCCC4)CC1)C2.Cl.Cl,active
3624,COc1cc2oc(-c3ccc(NCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)cc3)cc(=O)c2c(OC)c1OC,active
3625,CCN(CCCCCCNC1=C(F)C(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=C(F)C1=O)Cc1ccccc1OC,active
3626,CN(C)c1ccccc1CNCCCCCCCNc1c2c(nc3ccccc13)CCCC2,active
3627,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3cccc(Br)c3)cc1)C2.[Br-],active
3628,O=C(c1cnn(C2CCCC2)c1)C(F)(F)F,active
3629,COc1cc(C(=O)NCCCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,active
3630,CC1CCN(Cc2ccccc2)CC1,active
3631,CN1CCC(C[C@@H]2Cc3ccccc3C2=O)CC1,active
3632,CCCCCCCCCCCCCCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,active
3633,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc(C(=O)c3ccccc3)cc2)c1.Cl,active
3634,O=C1C=C(NCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)C(=O)c2ccccc21,active
3635,O=C(c1ccc([N+](=O)[O-])cc1)N(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,active
3636,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc(C(=O)c3ccccc3)cc2)c1,active
3637,CC[N+](CC)(CC)CCOc1ccc(C(=O)NCCCCCC(=O)NNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1.[Br-],active
3638,Cl.Cl.Oc1c(CNCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)ccc2cccnc12,active
3639,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active
3640,O=[N+]([O-])OCCCNCCCCNc1c2c(nc3ccccc13)CCCC2,active
3641,COc1cc(C(=O)NCCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,active
3642,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)cc(-c4ccccc4)oc3c2)c1,active
3643,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,active
3644,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active
3645,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,active
3646,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active
3647,COc1cc2c(cc1OC)C(=O)C(CC1CCN(c3ccccc3)CC1)C2,active
3648,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active
3649,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active
3650,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active
3651,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active
3652,COC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1Cc2cc(OC)c(OC)cc2C1=O.[Br-],active
3653,Cc1cc2onc(CCC3CCN(Cc4ccccc4)CC3)c2cc1C,active
3654,COc1cc2onc(CCC3CCN(Cc4ccccc4)CC3)c2cc1C,active
3655,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccccc3C)cc1)C2.[Br-],active
3656,Cc1cc2onc(CCC3CCN(Cc4ccccc4)CC3)c2cc1C,active
3657,Nc1c2c(nc3cc(Cl)ccc13)CCCC2,active
3658,CCC1=CC2Cc3nc4cc(Cl)ccc4c(NCCn4cc(CCCCCCN5CCc6cc(OC)c(OC)cc6C5c5cccc([N+](=O)[O-])c5)nn4)c3C(C1)C2,active
3659,Cc1cccc(CN2CCC(CCC(=O)c3ccc4c(c3)CCN4)CC2)c1,active
3660,COc1ccc2cc(C(=O)CCC3CC[N+](C)(Cc4ccccc4)CC3)ccc2c1,active
3661,COc1ccc2cc(C(=O)CCC3CC[N+](C)(Cc4ccccc4)CC3)ccc2c1,active
3662,CSc1nc(-c2ccc3ccccc3c2)nn1C(=O)N(C)C,active
3663,Brc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,active
3664,Cl.Cl.Cl.Cl.O=C(NCCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)OCCC3,active
3665,Brc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,active
3666,Nc1c2c(nc3ccccc13)CCCC2,active
